CHILD_ID,NAME,COUNTRY,DOB,Belief,
32997,Wayne Gayler,Saint Vincent and the Grenadines,03/08/2011,0.50216,
32998,Sukh Raven,Turkey,13/07/2008,0.56037,
32999,Gregory Graham,Slovakia,27/07/2018,0.04078,
33000,Bill West,American Samoa,29/08/2007,0.44414,
33001,Isha Gupta,Eritrea,03/08/2010,0.4415,
33002,Pralay Kumar Mandal,Nicaragua,17/11/2014,0.62804,
33003,Ankur Gupta,French Guiana,13/10/2007,0.07277,
33004,Yaya Touray,Tonga,27/08/2003,0.80939,
33005,Zachary Pressey,Nepal,07/01/2006,0.29281,
33006,Shannon Jones,Ethiopia,24/04/2013,0.98494,
33007,Luke Willis,Paraguay,06/05/2019,0.16156,
33008,Farhaad Madar,Guinea,23/09/2001,0.51714,
33009,Sijeel Aijaz Malik,Falkland Islands,26/09/2012,0.37036,
33010,Fred Ryder,French Guiana,05/04/2002,0.84241,
33011,Philip Winter,Mali,20/02/2004,0.496,
33012,Sathisha Shankar,Peru,14/06/2010,0.56202,
33013,David F Turner,Benin,16/02/2001,0.80297,
33014,Darryn Andrew,Peru,25/01/2009,0.59701,
33015,Suki Loyal,Nicaragua,11/04/2010,0.18993,
33016,Conor Longhman,United States Minor Outlying Islands,10/01/2014,0.95129,
33017,Gaynor Warren,Saint Kitts and Nevis,27/05/2006,0.16,
33018,Derek Gunther,Kyrgyzstan,23/03/2020,0.47277,
33019,John Wood,Saint Lucia,20/08/2011,0.35029,
33020,Darren Jacques,Somalia,29/01/2010,0.90647,
33021,Tracey Swainston,Equatorial Guinea,12/08/2018,0.99532,
33022,Steve Daly,Norfolk Island,12/01/2019,0.50448,
33023,Luke Dolan,Germany,22/08/2010,0.87211,
33024,Inder Bhushan,Mauritius,13/10/2011,0.81743,
33025,Michael Ryan,Svalbard and Jan Mayen,08/09/2019,0.57699,
33026,Bandi Krishna Reddy,South Africa,16/04/2017,0.35551,
33027,Timothy Robinson,Nicaragua,27/12/2010,0.60735,
33028,Mohammed Khan,Saint Pierre and Miquelon,14/10/2003,0.77534,
33029,Ankita Shrivastava,South Georgia and the South Sandwich Islands,05/06/2002,0.56825,
33030,Manohar Nittur Shivakannappa,Egypt,14/06/2016,0.84231,
33031,Rionach Hegarty,Belize,24/05/2011,0.53906,
33032,Darren Willis,Turkmenistan,28/05/2006,0.87709,
33033,Sonu Kumari,El Salvador,28/04/2011,0.49098,
33034,Deepak Verma,Libyan Arab Jamahiriya,04/06/2018,0.3426,
33035,Kai Shepherd,Myanmar,17/09/2005,0.17906,
33036,Selvam Sivaraj,Finland,15/04/2004,0.84825,
33037,Evelyn Franco,Palestine,01/06/2013,0.19799,
33038,Wayne Barber,Trinidad and Tobago,30/01/2003,0.95908,
33039,Kurtis Taylor,Cape Verde,29/10/2001,0.6882,
33040,Jo Binks,Croatia,22/05/2006,0.78091,
33041,Shashank Sharad Dharmatti,Turks and Caicos Islands,11/06/2018,0.12932,
33042,John whewell,Turkey,08/02/2005,0.10208,
33043,Scott Wilson,Israel,25/09/2018,0.71478,
33044,Kuldeep Kuldeep,Uruguay,12/12/2005,0.99596,
33045,Sharon Whelan,Nepal,25/10/2001,0.44454,
33046,Sam Hardy,Senegal,23/02/2017,0.05014,
33047,Nieves Martin,Lebanon,23/12/2019,0.4553,
33048,Sumit Rana,Nigeria,01/04/2008,0.81088,
33049,Salini Devaraj,Germany,02/08/2014,0.9469,
33050,Manoj Kataria,Malawi,08/03/2019,0.31472,
33051,Jordan Metcalfe,Ghana,10/04/2001,0.09089,
33052,Lynnette Connolly,Saint Helena,29/03/2004,0.84374,
33053,Rupali Bharadwaj,Cambodia,10/06/2015,0.10829,
33054,Richard Bell,Gibraltar,19/12/2011,0.53296,
33055,Kevin Gentleman,Liberia,27/12/2008,0.11965,
33056,Anna Jarzab,Chile,08/05/2017,0.47969,
33057,Darren Evans,Equatorial Guinea,04/05/2017,0.94848,
33058,Rebecca Hall,Liberia,04/12/2007,0.72203,
33059,Neil Hawthorne,Vietnam,24/10/2003,0.83798,
33060,Germaine Edonojie,Zambia,18/08/2008,0.58637,
33061,Vikki Lloyd,Liechtenstein,14/07/2012,0.54778,
33062,Mark Morris,Belize,15/11/2013,0.31993,
33063,Samantha Rogers,Egypt,03/07/2014,0.64082,
33064,Anish Mistry,Australia,03/12/2010,0.53636,
33065,Craig Bailey,Angola,22/06/2009,0.37564,
33066,Mike Mcgrath,Austria,01/09/2011,0.56726,
33067,Leena L,United States,03/05/2015,0.91438,
33068,Adarsh H S,Cambodia,26/11/2004,0.35411,
33069,Mark Nailer,Benin,19/03/2019,0.63558,
33070,Anton Attard,Greece,18/10/2006,0.90882,
33071,Salman Khan,Spain,07/12/2013,0.43878,
33072,Namita Singh,Puerto Rico,07/11/2015,0.04322,
33073,Muhammad Rehman,Guinea,13/06/2015,0.37187,
33074,Apin Ashokan,North Korea,18/09/2003,0.15036,
33075,Charlotte Griffiths,Virgin Islands,03/12/2006,0.62599,
33076,Akriti Sharma,Panama,14/09/2016,0.10088,
33077,Ajay Manher,Mali,07/04/2006,0.93428,
33078,William Morrisson,Yemen,04/06/2003,0.86042,
33079,Madhurima Ravuri,Monaco,12/06/2004,0.87414,
33080,Satwik Roy,Equatorial Guinea,30/09/2017,0.76034,
33081,Jonathan Shulman,Martinique,23/04/2016,0.52466,
33082,Parag Karnik,Cocos (Keeling) Islands,29/11/2004,0.83884,
33083,ben Lawton,Congo,13/06/2019,0.93937,
33084,Peter Staughton,Canada,22/06/2003,0.45882,
33085,Joshua Price,Macedonia,16/01/2019,0.67153,
33086,Nicholas Jackson,Ukraine,04/11/2011,0.96613,
33087,David Houston,Vanuatu,07/09/2003,0.64969,
33088,Anurag Gupta,Somalia,17/11/2002,0.10726,
33089,Vivek Muchrikar,Greenland,02/02/2012,0.54957,
33090,Dominique Victor-Jackson,Guam,07/09/2006,0.09852,
33091,Sarah Downey,Puerto Rico,20/11/2017,0.21982,
33092,Steve Benns,Falkland Islands,29/04/2009,0.80017,
33093,Osvaldo Ribeiro,Mozambique,17/08/2020,0.26022,
33094,Neil Bishop,Latvia,15/09/2018,0.80416,
33095,Derek Stretch,Sudan,25/04/2013,0.81452,
33096,Stephen Woods,Hong Kong,12/01/2004,0.56689,
33097,Matt Horton,Zambia,24/07/2015,0.0261,
33098,Blake Connolly,San Marino,27/08/2010,0.3165,
33099,Bradley Newman,Australia,19/02/2011,0.37855,
33100,JAYA DAS,El Salvador,28/01/2014,0.55569,
33101,Takudzwa Mativenga,Aruba,17/04/2001,0.50169,
33102,Nitesh Chauhan,Yemen,11/12/2019,0.02014,
33103,Alexander Hennessy,Nigeria,07/12/2016,0.17298,
33104,Rhayza Colenhaque,Mali,13/03/2000,0.295,
33105,Veronica Feeley,Bosnia and Herzegovina,06/07/2020,0.70497,
33106,Tathagata Chatterjee,Central African Republic,28/12/2018,0.50076,
33107,Pawel Zielski,Andorra,23/02/2007,0.10829,
33108,Lee Blowfield,Estonia,18/11/2018,0.16262,
33109,Gary Rochester,Sierra Leone,09/05/2003,0.58462,
33110,Pavani Pulivendla,Malawi,14/05/2013,0.6339,
33111,Lewis Rees,Monaco,24/03/2000,0.88128,
33112,Marcus Dawson,Poland,20/06/2004,0.34015,
33113,James McNaughton,Panama,10/12/2015,0.0514,
33114,Ali Mahamud,Georgia,02/08/2017,0.05962,
33115,Israel Jimenez Guirado,Burundi,01/11/2003,0.98594,
33116,Ibrahim Kuyucu,Yugoslavia,31/07/2014,0.61213,
33117,Olivier Dubuisson,Pakistan,07/12/2004,0.68675,
33118,Robert Robertson,Antarctica,05/04/2016,0.50743,
33119,Matthew Feber,Maldives,11/03/2005,0.84616,
33120,Greg Mcewen,Angola,18/11/2020,0.14522,
33121,Melanie Webster,United Kingdom,08/03/2017,0.48383,
33122,Zaman Badiu,Kuwait,17/06/2001,0.27828,
33123,Michael Pearce,Indonesia,22/01/2003,0.92575,
33124,Damon Reid,Haiti,03/03/2005,0.57121,
33125,Shashank Awasthi,Tonga,13/12/2009,0.07828,
33126,MAYANK MISHRA,Macedonia,29/11/2004,0.70472,
33127,Vrishali Tanksale,Fiji Islands,23/08/2012,0.29551,
33128,Chandrakant Bishnoi,Belize,29/01/2001,0.8663,
33129,Kapil Bhola,Botswana,10/09/2009,0.5525,
33130,Joe Griffith,India,09/10/2006,0.20093,
33131,Jack Mcnally,Bahamas,25/07/2020,0.63872,
33132,Ian Mutch,Cuba,11/11/2020,0.75807,
33133,Steven Cowie,Brunei,01/07/2005,0.32648,
33134,Jo Nembhard,Cape Verde,23/05/2008,0.54099,
33135,Sankalp Saxena,Brunei,04/04/2007,0.86791,
33136,Sonu Lamba,Honduras,29/03/2012,0.92636,
33137,Rhys Ap Daffyd,Namibia,26/11/2013,0.11979,
33138,Martin Rich,Togo,29/09/2012,0.81966,
33139,Paul Hyams,Anguilla,24/06/2004,0.09652,
33140,Shane Nealon,Virgin Islands,29/09/2003,0.54176,
33141,KAYALVIZHI K S,Guyana,04/09/2016,0.83065,
33142,Vivek Vinayak,Mozambique,03/07/2013,0.89196,
33143,Dihomlu Gangmei,East Timor,09/01/2020,0.90476,
33144,Likhit Lingineni,Virgin Islands,02/01/2006,0.04515,
33145,David DAmore,Egypt,27/06/2013,0.30516,
33146,Graham Mcewan,Egypt,04/06/2010,0.63014,
33147,Rahul Kshirsagar,Reunion,23/10/2001,0.20712,
33148,Ryan Arran,Macedonia,05/10/2015,0.32857,
33149,Dean Collyer,Greenland,22/05/2013,0.29317,
33150,Ashish Niketan Horo,Italy,14/02/2004,0.94046,
33151,Partho Chatterjee,Rwanda,10/03/2019,0.40266,
33152,Neil Walden,Madagascar,12/04/2003,0.39196,
33153,Michael Yeend,Sweden,02/09/2003,0.99649,
33154,Saqib Rafiq,Uruguay,09/11/2008,0.81747,
33155,Ibrahim Rashid,Gambia,28/12/2011,0.36431,
33156,Marc Ferguson,Guatemala,07/07/2008,0.99442,
33157,Glyn James,Gambia,21/05/2020,0.50156,
33158,Myo Than,Egypt,12/08/2014,0.66506,
33159,Roger Lalpapuia,Botswana,26/03/2019,0.45761,
33160,Ethan Cheeseman,Switzerland,11/01/2007,0.50433,
33161,James Jackson,Papua New Guinea,18/12/2008,0.13421,
33162,Ranjana Shaw,Tuvalu,07/10/2010,0.6859,
33163,Martin Berley,Russian Federation,28/03/2020,0.1298,
33164,Jake Lawrence,Myanmar,09/05/2012,0.34101,
33165,Mandar Marathe,Cuba,20/11/2015,0.17629,
33166,Jayendra Lolla,Iceland,18/12/2001,0.45194,
33167,Stephen Christelow,Faroe Islands,25/10/2009,0.93236,
33168,Nathan Berry,Oman,09/06/2017,0.89898,
33169,Anish Soni,Georgia,28/05/2004,0.98903,
33170,Adam George,Armenia,17/08/2011,0.20328,
33171,Mark Butterworth,Aruba,15/11/2006,0.92907,
33172,Aidan Barnes,Bosnia and Herzegovina,05/02/2017,0.26763,
33173,Dave Caughey,Poland,14/12/2014,0.50194,
33174,Nowshad Karim,Czech Republic,03/01/2019,0.39065,
33175,George Roff,Kazakstan,09/01/2010,0.3687,
33176,Anjuli Deakin,France,10/02/2016,0.14166,
33177,Pedro Ferreira,Zimbabwe,02/11/2004,0.91623,
33178,David Ainscough,Rwanda,17/04/2002,0.37585,
33179,Avinash Kulkarni,Lithuania,21/08/2018,0.11258,
33180,Varun Aggarwal,Botswana,12/01/2001,0.36678,
33181,Dave Lancaster,Gabon,26/09/2006,0.10592,
33182,Sai Kishore Nagam,Tokelau,13/02/2004,0.41154,
33183,Andrei Levtchenko,Mauritania,12/08/2020,0.01021,
33184,Zak Rigby,Algeria,29/02/2008,0.46727,
33185,Florian Potrykus,Western Sahara,25/06/2017,0.08496,
33186,Jackie Bradley,Botswana,27/01/2017,0.56062,
33187,Bryan Ross,Mauritania,27/04/2003,0.37169,
33188,Nishant Vatsal,Norway,15/12/2017,0.16454,
33189,Tony Seaton,Mali,04/05/2001,0.00242,
33190,Kev Marriott,Chile,11/12/2015,0.14245,
33191,Paul Macbay,Bahamas,11/11/2001,0.42899,
33192,Gergo Gazdag,Tonga,19/02/2005,0.21638,
33193,Luke Sanderson,Svalbard and Jan Mayen,23/07/2017,0.80421,
33194,Peter Johnson,Nepal,09/05/2008,0.68788,
33195,John Blenkinsop,China,08/11/2016,0.73398,
33196,Peter Swallow,Saint Vincent and the Grenadines,15/07/2010,0.3752,
33197,Paul Makin,Greenland,26/10/2005,0.97769,
33198,Sally Anderson,Antigua and Barbuda,28/09/2001,0.45478,
33199,David Lopez Martinez,Mongolia,12/11/2010,0.76696,
33200,Gordon Read,Turkmenistan,29/08/2001,0.25325,
33201,Csaba Toth,Brunei,23/08/2010,0.21569,
33202,Aaron McClintock,Bahrain,09/07/2017,0.8242,
33203,Eric Thornton,Saint Kitts and Nevis,03/07/2008,0.52365,
33204,Larry Odoom,Cape Verde,26/05/2019,0.55159,
33205,Tony Barlow,Palestine,08/09/2020,0.5657,
33206,Sambasivarao Nelavalli,Bouvet Island,18/12/2013,0.27743,
33207,David Williamson Jones,French Southern territories,23/10/2005,0.97749,
33208,Pankaj Mendiratta,Bolivia,09/11/2009,0.83548,
33209,Vijay Kumar,Antarctica,09/01/2012,0.14872,
33210,Lauren Aldridge,United Kingdom,25/04/2007,0.73476,
33211,Rosanne Green,Bermuda,30/10/2012,0.54309,
33212,Janani Ramakrishnan,Algeria,07/08/2005,0.13639,
33213,Angelo Doroteo,Namibia,13/02/2004,0.98104,
33214,Ryan OMalley,Andorra,13/03/2004,0.52121,
33215,Babu Kumar Reddy,Bosnia and Herzegovina,08/05/2012,0.24024,
33216,Nazeea Shaikh,Latvia,12/12/2012,0.97151,
33217,Sandeep Sinha,Slovenia,14/12/2007,0.73584,
33218,Dawn Brennan,Grenada,23/07/2004,0.19793,
33219,Alpesh Soni,Palestine,08/11/2009,0.35719,
33220,Roger Prehay,Morocco,29/05/2003,0.25405,
33221,Ankush Sharma,Angola,17/12/2018,0.02006,
33222,James Ryan Cabrera,French Southern territories,21/12/2000,0.94192,
33223,Steven Hurlstone,Holy See (Vatican City State),17/06/2011,0.66008,
33224,Test XX,Svalbard and Jan Mayen,29/11/2014,0.39184,
33225,Mathew Taylor,Bahamas,19/11/2017,0.49226,
33226,Kirsty Smith,United States Minor Outlying Islands,13/05/2012,0.91926,
33227,Ailsa Chandler,Guinea-Bissau,07/07/2003,0.37737,
33228,James Lambert,Luxembourg,13/10/2004,0.77714,
33229,Andrew Jennison,Botswana,18/07/2000,0.91244,
33230,Jose Angel Fernandez Matas,Greenland,23/02/2003,0.05242,
33231,Lahiru Happuarachi,Belarus,23/08/2004,0.54113,
33232,William OHagan,Mayotte,22/01/2010,0.35854,
33233,Alis Ciobanu,Bhutan,09/08/2014,0.0384,
33234,Nikita Sharma,Fiji Islands,05/02/2018,0.11347,
33235,Chris Vant,Haiti,12/08/2010,0.22356,
33236,Catherine Newton,Sao Tome and Principe,22/07/2015,0.87812,
33237,Zeeshan Arshad,Afghanistan,03/11/2016,0.5945,
33238,Ricard Burns,Hong Kong,20/02/2015,0.95366,
33239,Katelyn Coleman,Senegal,12/02/2009,0.91144,
33240,Charisse Tapic,Nigeria,06/04/2009,0.20474,
33241,Luke Fogarty,Heard Island and McDonald Islands,11/07/2013,0.61279,
33242,Himanshu Dwivedi,Guyana,03/08/2018,0.8444,
33243,Heather Dixon,Haiti,06/07/2005,0.75296,
33244,Julie Feehan,Mozambique,21/05/2019,0.50848,
33245,Theo Lee Ray,Sri Lanka,11/01/2002,0.7105,
33246,Ramashankar Gaur,Myanmar,23/10/2019,0.20583,
33247,Mohamad Chilli,Samoa,16/02/2005,0.99942,
33248,Colin Mckenzie,Gambia,25/01/2006,0.51794,
33249,Vaibhav Sharma,Estonia,22/03/2002,0.68935,
33250,Malcolm Boakes,Norfolk Island,30/05/2001,0.42664,
33251,Dara Mannion,Kiribati,12/03/2014,0.35564,
33252,Sasha Lee,Palau,12/10/2001,0.25224,
33253,Stephanie Skeffington,South Africa,13/04/2006,0.43714,
33254,Sudhakar Cheruvu,Martinique,31/08/2000,0.39759,
33255,Jasmine Gibbins,Cape Verde,28/04/2008,0.87376,
33256,Callum Kerr,Zambia,02/01/2012,0.44099,
33257,Gary Parmenter,Kyrgyzstan,11/09/2019,0.794,
33258,Jorge Addesi,Guinea,07/02/2006,0.71554,
33259,Monika Aughade,Denmark,06/10/2011,0.08216,
33260,Bryan Stanistreet,Barbados,30/09/2016,0.35989,
33261,Elliott Goodwin,Gabon,07/04/2019,0.28743,
33262,Ranjeet Nair,Oman,14/06/2014,0.76718,
33263,Qaiser Sheikh,Cape Verde,17/06/2014,0.08593,
33264,Sam Carter,Honduras,17/06/2001,0.42222,
33265,Charles Parker,Niger,05/12/2012,0.40858,
33266,David Caley,Albania,30/06/2008,0.66309,
33267,Aimee Yueng,El Salvador,14/10/2020,0.3051,
33268,Abby Wilson,Ethiopia,07/01/2011,0.73293,
33269,Vinni Bawa,Hong Kong,25/05/2014,0.10155,
33270,Phil Williams,Albania,13/08/2013,0.9469,
33271,Dhananjay Jagtap,Israel,08/01/2013,0.64565,
33272,Stephen Wright,Vanuatu,08/05/2008,0.32292,
33273,Ramachander Racharla,Qatar,17/04/2009,0.67362,
33274,Tiago Alves,Kiribati,10/05/2008,0.75149,
33275,Brajesh Pandey,Denmark,08/11/2018,0.70923,
33276,Paul Hudson,Jordan,26/02/2000,0.85489,
33277,Paras Handa,Slovenia,30/01/2018,0.01281,
33278,Alison Taylor,Saudi Arabia,04/11/2000,0.90006,
33279,Aravind Rajendiran,Reunion,05/12/2014,0.18247,
33280,Patrick Veress,Tonga,22/01/2020,0.64653,
33281,Stuart Baxter,Marshall Islands,14/03/2017,0.85876,
33282,Zamin Kazmi,Botswana,08/07/2013,0.07725,
33283,Bilal Ahmad Mir,Peru,04/11/2000,0.64324,
33284,Neil Watson,Virgin Islands,09/09/2013,0.32601,
33285,Kevin Yau,Iraq,20/03/2003,0.58146,
33286,Glenn Vardy,Oman,19/05/2014,0.48525,
33287,Ricky Dcruz,Papua New Guinea,30/01/2000,0.01328,
33288,Suraj Kamal,Haiti,05/10/2011,0.71744,
33289,Rashard Akram,Eritrea,02/06/2007,0.52843,
33290,Thomas Moore,Turkmenistan,29/07/2011,0.441,
33291,Ashish Hashmukhlal,Uzbekistan,05/03/2001,0.98367,
33292,Chileshe Chanda,Falkland Islands,21/02/2013,0.3878,
33293,Andy Isufaj,Laos,14/08/2013,0.09796,
33294,FRANCK DECHAVANNE,Antigua and Barbuda,17/08/2008,0.41183,
33295,Courtney Baker,Algeria,02/07/2020,0.07715,
33296,Jasmine hewitt,Niger,11/02/2003,0.06325,
33297,Nneji Nwakamma,Nauru,11/10/2020,0.24338,
33298,Soraya Bhageloe,Lebanon,24/10/2016,0.73593,
33299,Shreya Patra,Morocco,20/08/2020,0.52623,
33300,Narendrakumar Thakkar,Austria,26/10/2008,0.61882,
33301,James Smith,United Arab Emirates,01/01/2008,0.74722,
33302,Eleanor Emery,Slovakia,08/08/2013,0.68896,
33303,Ray Cocks,Syria,01/09/2010,0.94563,
33304,Shaan Subhan Tonse,Singapore,06/09/2012,0.94159,
33305,Akshata Kaskar,San Marino,09/04/2005,0.32118,
33306,Livingstone James,Afghanistan,24/02/2002,0.68802,
33307,Anshika Jaiswal,Trinidad and Tobago,12/06/2003,0.68602,
33308,Shelley Sefton,Samoa,04/02/2008,0.71867,
33309,Angus Tait,Ghana,27/10/2016,0.79307,
33310,Ed Yoxall,Lebanon,04/10/2019,0.60374,
33311,Andy Reed,Iraq,10/10/2005,0.46155,
33312,Lee Melia,South Africa,05/04/2019,0.44819,
33313,Andrew Wiklo,Cote d?Ivoire,26/04/2016,0.04866,
33314,Navya Sri,Bouvet Island,26/02/2014,0.41237,
33315,Dave Hughes,Ukraine,08/11/2003,0.71987,
33316,Ralphael Hollins,Australia,03/02/2006,0.08191,
33317,John Lynch,Andorra,02/07/2007,0.62455,
33318,Harry Drysdale,Panama,04/12/2009,0.33982,
33319,Robotic ID10 Robotic ID10,Afghanistan,17/04/2001,0.04445,
33320,Gopichand Dasari,Sao Tome and Principe,05/02/2009,0.64022,
33321,Christian Hendrickx,Greece,16/04/2018,0.66288,
33322,Robert Palmer,Kazakstan,06/10/2002,0.70398,
33323,Kumar Nishant,Andorra,11/01/2015,0.04707,
33324,Morton Buchanan,Puerto Rico,09/01/2010,0.11828,
33325,Ronald Maddison,Belgium,23/04/2004,0.98793,
33326,Keith Wallis,Cambodia,26/04/2014,0.23143,
33327,Chris Colebrook,Eritrea,02/02/2017,0.80641,
33328,Osman Mahmood,Sri Lanka,23/04/2007,0.69734,
33329,Martin Kent,Egypt,19/05/2009,0.68901,
33330,Amit Sahani,Rwanda,01/01/2016,0.94049,
33331,Abbie Stone,Laos,18/01/2009,0.94741,
33332,Aditi Marathe,Jamaica,17/12/2007,0.13986,
33333,Unnamalai Palaniappan,Norway,29/12/2015,0.50113,
33334,Perry Hammond,Georgia,16/10/2013,0.38172,
33335,Somrita Banerjee,French Polynesia,23/05/2013,0.48191,
33336,Anna Zeller,Macao,10/03/2013,0.24278,
33337,Lisa Hay,Nauru,23/12/2018,0.64348,
33338,Peter Waggott,Georgia,16/04/2009,0.9295,
33339,Rupam Dutta,Croatia,17/10/2000,0.51447,
33340,Anusha Upmennu,Bulgaria,10/09/2009,0.37421,
33341,Gautham Kotha,Mauritania,03/10/2007,0.83345,
33342,Vlad Gaucan,France,11/01/2007,0.59347,
33343,Pauldurai Samuel Manickam,Brunei,23/05/2008,0.80586,
33344,Peter Lightbown,Libyan Arab Jamahiriya,16/03/2011,0.67377,
33345,Kyle Redfearn,Peru,04/01/2000,0.135,
33346,Bhavya Sharma,Saint Helena,09/08/2000,0.49143,
33347,Mae Magdalayne Gochoco,Macao,29/12/2015,0.766,
33348,Randip Sangha,South Georgia and the South Sandwich Islands,12/03/2014,0.6378,
33349,Martin Fox,South Korea,22/07/2016,0.70266,
33350,Thomas Whelan,Central African Republic,11/08/2003,0.53113,
33351,Jake Wright,Anguilla,12/08/2008,0.0481,
33352,Prashant Khembavi,Romania,01/02/2003,0.14617,
33353,Andrew Payne,Argentina,25/07/2018,0.18337,
33354,Rajni Sharma,Botswana,25/01/2016,0.16501,
33355,Brooke Dowdles,Romania,20/11/2011,0.46935,
33356,Craig Adams,Madagascar,09/03/2015,0.04709,
33357,Ayesha Khan,Suriname,31/01/2008,0.83032,
33358,Ian Reilly,Qatar,31/12/2004,0.42058,
33359,Rakhee Gahlawat,Bolivia,11/01/2013,0.2876,
33360,Anna Patel,Ecuador,24/12/2012,0.57252,
33361,Steve Beckwith,Lithuania,18/04/2006,0.38216,
33362,Rohit Rana,Maldives,10/10/2002,0.01351,
33363,Tracy James,Montserrat,08/06/2010,0.68838,
33364,Kevin McInerney,Faroe Islands,11/09/2005,0.88895,
33365,John Johnson,Somalia,11/08/2008,0.60428,
33366,Elizabeth Peel,Romania,23/02/2015,0.01376,
33367,Laura Bream,Bolivia,12/03/2020,0.49243,
33368,Joe Cartwright,Western Sahara,24/03/2009,0.2005,
33369,Sourav Saha,Argentina,14/05/2006,0.84646,
33370,Amina Akther,Greece,16/02/2017,0.1988,
33371,Sarah Wu,Saint Kitts and Nevis,22/01/2019,0.96842,
33372,John Bennet,Niue,01/04/2003,0.5637,
33373,Milan Jakab,Norfolk Island,01/03/2011,0.06104,
33374,Sreenivas Patwari,British Indian Ocean Territory,19/11/2008,0.34199,
33375,Gavin Whitfield,Djibouti,17/05/2007,0.38626,
33376,Sanket Salunke,New Caledonia,14/02/2020,0.64015,
33377,Tushar Shende,Costa Rica,14/06/2016,0.66954,
33378,Michael Howard,Algeria,26/11/2011,0.57506,
33379,Adam Hills,Ukraine,01/05/2001,0.1109,
33380,Madeleine Foyle,Haiti,21/03/2001,0.85251,
33381,Cindi Jackson,New Caledonia,03/10/2004,0.78963,
33382,Cameron Law,Swaziland,03/06/2001,0.22128,
33383,Steve Harrison,Nauru,01/08/2015,0.42156,
33384,Theba Khaliq,Indonesia,13/09/2010,0.5457,
33385,Nicky Smith,Antarctica,15/07/2011,0.66657,
33386,Jim Culbert,Spain,01/12/2019,0.03391,
33387,Shreyas Bhatevara,Germany,29/03/2019,0.33543,
33388,Oscar Picazo Simancas,South Korea,17/07/2014,0.28928,
33389,Adam Clark,Christmas Island,05/11/2000,0.77214,
33390,Juan van Genderen,Latvia,07/05/2018,0.83889,
33391,Molleen Reid,Montserrat,27/03/2006,0.48612,
33392,Gareth Orchard,Iran,27/11/2003,0.99886,
33393,Jane Abramson,Bulgaria,04/01/2014,0.78095,
33394,Zara McDowell,Dominica,21/02/2013,0.40213,
33395,Greg Mazloumian,Chile,18/06/2020,0.71231,
33396,Shabir Ahad,Guinea,13/11/2017,0.04321,
33397,Geetanjali Shinde,Seychelles,01/09/2000,0.92241,
33398,Larry Royal,Afghanistan,06/12/2008,0.83312,
33399,Zaibunisha Zubair,French Polynesia,15/05/2003,0.98292,
33400,Georgie Grant,Azerbaijan,19/11/2007,0.51453,
33401,Dupe Domeih,Belgium,01/06/2000,0.63482,
33402,Emma Ross,Swaziland,08/11/2014,0.10191,
33403,Emma Ritchie,Portugal,25/11/2004,0.23948,
33404,Vinny Moreira,Iraq,11/07/2005,0.01114,
33405,Chris Gelatt,Puerto Rico,19/01/2020,0.37533,
33406,Bipin Bajania,Jamaica,16/03/2005,0.32452,
33407,Preeti Mehra,France,19/03/2002,0.71312,
33408,Joanna Chowanska,Saint Vincent and the Grenadines,04/09/2004,0.6189,
33409,Adrian Gobin,Togo,15/01/2013,0.93402,
33410,Marko Ramovic,Denmark,23/09/2019,0.70585,
33411,Justine May,Honduras,23/08/2016,0.66138,
33412,Ashleigh Mossman,Vanuatu,01/04/2001,0.50071,
33413,Roberto Teixeira,New Zealand,27/08/2003,0.48405,
33414,Joe Guglielmo,Cook Islands,09/05/2015,0.90993,
33415,Neil Sayce,Argentina,27/12/2003,0.02863,
33416,Pankhuri Mishra,Martinique,19/04/2010,0.1519,
33417,Anupama Singh,Namibia,21/03/2015,0.03634,
33418,Madan Chandrashekar,Cyprus,24/04/2019,0.41492,
33419,James Ormerod,Antarctica,01/05/2017,0.96757,
33420,Mark Phillips,India,20/10/2012,0.87411,
33421,Mehul Chandani,Norway,28/11/2008,0.46169,
33422,Nitin Gaikwad,Tonga,07/12/2019,0.95158,
33423,Mayur Makhijani,Samoa,29/04/2008,0.26021,
33424,Raouf Mechekour,Eritrea,24/04/2019,0.88792,
33425,Biagio Salerno,Malta,01/02/2003,0.37458,
33426,Rachel Cooper,Bulgaria,01/07/2001,0.54158,
33427,Bernardo Mirones,Burundi,18/07/2001,0.80023,
33428,Sangeeta Sandhu,Seychelles,28/06/2020,0.22786,
33429,Siyuan Li,Paraguay,14/09/2016,0.78136,
33430,Thomas Barkes,Christmas Island,24/07/2001,0.53522,
33431,Kiranmaye Vutukuru,French Polynesia,27/11/2000,0.05775,
